INDEX,TAG,DATE,TIME,LATITUDE N/S,LONGITUDE E/W,HEIGHT,SPEED,HEADING,FIX MODE,VALID,PDOP,HDOP,VDOP,VOX
1,T,190626,180146,46.952948N,007.434934E,615,0,0,3D,SPS ,1.2,0.9,0.7,
2,T,190626,180149,46.952984N,007.434946E,600,0,0,3D,SPS ,1.2,0.9,0.7,
3,T,190626,180150,46.952948N,007.434974E,593,0,0,3D,SPS ,1.2,0.9,0.7,
4,T,190626,180151,46.952936N,007.434970E,591,0,0,3D,SPS ,1.2,0.9,0.7,
5,T,190626,180155,46.952871N,007.434979E,581,0,0,3D,SPS ,1.2,0.9,0.7,
6,T,190626,180156,46.952858N,007.434976E,579,0,0,3D,SPS ,1.2,0.9,0.7,
7,T,190626,180157,46.952841N,007.434974E,577,0,0,3D,SPS ,1.2,0.9,0.7,
8,T,190626,180158,46.952828N,007.434968E,576,0,0,3D,SPS ,1.2,0.9,0.7,
9,T,190626,180159,46.952816N,007.434963E,574,0,0,3D,SPS ,1.5,1.2,0.8,
10,T,190626,180200,46.952803N,007.434956E,572,0,0,3D,SPS ,2.3,1.4,1.7,
11,T,190626,180201,46.952788N,007.434943E,571,0,0,3D,SPS ,1.5,1.2,0.8,
12,T,190626,180202,46.952783N,007.434929E,570,0,0,3D,SPS ,1.5,1.2,0.8,
13,T,190626,180203,46.952768N,007.434921E,569,0,0,3D,SPS ,1.5,1.2,0.8,
14,T,190626,180204,46.952761N,007.434916E,568,0,0,3D,SPS ,1.5,1.2,0.8,
15,T,190626,180205,46.952751N,007.434914E,567,0,0,3D,SPS ,1.5,1.2,0.8,
16,T,190626,180206,46.952748N,007.434910E,567,0,0,3D,SPS ,1.5,1.2,0.8,
17,T,190626,180207,46.952743N,007.434904E,568,0,0,3D,SPS ,1.5,1.2,0.8,
18,T,190626,180208,46.952739N,007.434899E,568,0,0,3D,SPS ,1.5,1.2,0.8,
19,T,190626,180211,46.952729N,007.434893E,568,0,0,3D,SPS ,1.5,1.2,0.8,
20,T,190626,180212,46.952728N,007.434891E,569,0,0,3D,SPS ,1.5,1.2,0.8,
21,T,190626,180213,46.952728N,007.434888E,569,0,0,3D,SPS ,1.5,1.2,0.8,
22,T,190626,180214,46.952726N,007.434886E,569,0,0,3D,SPS ,1.5,1.2,0.8,
23,T,190626,180215,46.952725N,007.434886E,569,0,0,3D,SPS ,1.5,1.2,0.8,
24,T,190626,180216,46.952723N,007.434886E,569,0,0,3D,SPS ,1.5,1.2,0.8,
25,T,190626,180217,46.952720N,007.434886E,569,0,0,3D,SPS ,1.5,1.2,0.8,
26,T,190626,180218,46.952710N,007.434889E,569,0,0,3D,SPS ,1.5,1.2,0.8,
27,T,190626,180219,46.952703N,007.434894E,570,0,0,3D,SPS ,1.5,1.2,0.8,
28,T,190626,180222,46.952673N,007.434903E,569,0,0,3D,SPS ,1.7,1.3,0.9,
29,T,190626,180223,46.952668N,007.434898E,568,0,0,3D,SPS ,1.5,1.2,0.8,
30,T,190626,180224,46.952666N,007.434894E,568,0,0,3D,SPS ,1.5,1.2,0.8,
31,T,190626,180225,46.952663N,007.434891E,569,0,0,3D,SPS ,1.5,1.2,0.8,
32,T,190626,180228,46.952666N,007.434901E,568,0,0,3D,SPS ,1.6,1.4,0.8,
33,T,190626,180229,46.952669N,007.434894E,568,0,0,3D,SPS ,1.6,1.4,0.8,
34,T,190626,180230,46.952668N,007.434896E,568,0,0,3D,SPS ,1.6,1.4,0.8,
35,T,190626,180231,46.952666N,007.434896E,568,0,0,3D,SPS ,1.6,1.4,0.8,
36,T,190626,180232,46.952666N,007.434896E,568,0,0,3D,SPS ,1.6,1.4,0.8,
37,T,190626,180233,46.952665N,007.434896E,568,0,0,3D,SPS ,1.6,1.4,0.8,
38,T,190626,180234,46.952665N,007.434896E,568,0,0,3D,SPS ,1.6,1.4,0.8,
39,T,190626,180235,46.952663N,007.434896E,568,0,0,3D,SPS ,1.6,1.4,0.8,
40,T,190626,180236,46.952661N,007.434896E,568,0,0,3D,SPS ,1.6,1.4,0.8,
41,T,190626,180237,46.952661N,007.434896E,568,0,0,3D,SPS ,1.6,1.4,0.8,
42,T,190626,180238,46.952660N,007.434896E,568,0,0,3D,SPS ,1.6,1.4,0.8,
43,T,190626,180239,46.952658N,007.434894E,568,0,0,3D,SPS ,1.5,1.2,0.8,
44,T,190626,180240,46.952656N,007.434894E,568,0,0,3D,SPS ,1.5,1.2,0.8,
45,T,190626,180241,46.952653N,007.434894E,568,0,0,3D,SPS ,1.5,1.2,0.8,
46,T,190626,180242,46.952651N,007.434893E,568,0,0,3D,SPS ,1.5,1.2,0.8,
47,T,190626,180243,46.952649N,007.434893E,568,0,0,3D,SPS ,1.5,1.2,0.8,
48,T,190626,180244,46.952646N,007.434893E,568,0,0,3D,SPS ,1.5,1.2,0.8,
49,T,190626,180245,46.952638N,007.434888E,569,0,0,3D,SPS ,1.5,1.2,0.8,
50,T,190626,180246,46.952630N,007.434886E,569,0,0,3D,SPS ,1.5,1.2,0.8,
51,T,190626,180247,46.952624N,007.434880E,569,0,0,3D,SPS ,1.5,1.2,0.8,
52,T,190626,180248,46.952616N,007.434876E,570,0,0,3D,SPS ,1.5,1.2,0.8,
53,T,190626,180249,46.952608N,007.434874E,570,0,0,3D,SPS ,1.5,1.2,0.8,
54,T,190626,180250,46.952598N,007.434876E,570,0,0,3D,SPS ,1.5,1.2,0.8,
55,T,190626,180251,46.952638N,007.434838E,570,0,0,3D,SPS ,1.5,1.2,0.8,
56,T,190626,180252,46.952649N,007.434826E,570,0,0,3D,SPS ,1.2,0.9,0.7,
57,T,190626,180253,46.952653N,007.434820E,570,0,0,3D,SPS ,1.2,0.9,0.7,
58,T,190626,180254,46.952660N,007.434813E,570,0,0,3D,SPS ,1.2,0.9,0.7,
59,T,190626,180255,46.952660N,007.434810E,570,0,0,3D,SPS ,1.2,0.9,0.7,
60,T,190626,180256,46.952660N,007.434808E,570,0,0,3D,SPS ,1.5,1.2,0.8,
61,T,190626,180257,46.952660N,007.434804E,570,0,0,3D,SPS ,1.5,1.2,0.8,
62,T,190626,180258,46.952658N,007.434803E,570,0,0,3D,SPS ,1.2,0.9,0.7,
63,T,190626,180259,46.952658N,007.434801E,570,0,0,3D,SPS ,1.2,0.9,0.7,
64,T,190626,180300,46.952658N,007.434799E,570,0,0,3D,SPS ,1.2,0.9,0.7,
65,T,190626,180301,46.952658N,007.434798E,570,0,0,3D,SPS ,1.2,0.9,0.7,
66,T,190626,180302,46.952658N,007.434796E,570,0,0,3D,SPS ,1.2,0.9,0.7,
67,T,190626,180303,46.952658N,007.434795E,570,0,0,3D,SPS ,1.2,0.9,0.7,
68,T,190626,180304,46.952658N,007.434793E,570,0,0,3D,SPS ,1.2,0.9,0.7,
69,T,190626,180305,46.952656N,007.434791E,570,0,0,3D,SPS ,1.2,0.9,0.7,
70,T,190626,180306,46.952656N,007.434790E,570,0,0,3D,SPS ,1.5,1.2,0.8,
71,T,190626,180307,46.952656N,007.434790E,570,0,0,3D,SPS ,1.5,1.2,0.8,
72,T,190626,180308,46.952654N,007.434788E,570,0,0,3D,SPS ,1.5,1.2,0.8,
73,T,190626,180309,46.952654N,007.434786E,570,0,0,3D,SPS ,1.5,1.2,0.8,
74,T,190626,180310,46.952654N,007.434786E,570,0,0,3D,SPS ,1.5,1.2,0.8,
75,T,190626,180311,46.952654N,007.434784E,570,0,0,3D,SPS ,1.5,1.2,0.8,
76,T,190626,180312,46.952654N,007.434783E,570,0,0,3D,SPS ,1.5,1.2,0.8,
77,T,190626,180313,46.952654N,007.434781E,570,0,0,3D,SPS ,1.2,0.9,0.7,
78,T,190626,180314,46.952656N,007.434780E,570,0,0,3D,SPS ,1.2,0.9,0.7,
79,T,190626,180315,46.952656N,007.434780E,570,0,0,3D,SPS ,1.2,0.9,0.7,
80,T,190626,180316,46.952658N,007.434778E,570,0,0,3D,SPS ,1.2,0.9,0.7,
81,T,190626,180317,46.952658N,007.434778E,570,0,0,3D,SPS ,1.2,0.9,0.7,
82,T,190626,180318,46.952660N,007.434778E,570,0,0,3D,SPS ,1.2,0.9,0.7,
83,T,190626,180319,46.952661N,007.434778E,570,0,0,3D,SPS ,1.6,1.0,1.3,
84,T,190626,180320,46.952661N,007.434778E,570,0,0,3D,SPS ,1.6,1.0,1.3,
85,T,190626,180321,46.952661N,007.434775E,570,0,0,3D,SPS ,1.2,0.9,0.7,
86,T,190626,180322,46.952660N,007.434775E,570,0,0,3D,SPS ,1.6,1.0,1.3,
87,T,190626,180323,46.952661N,007.434778E,570,0,0,3D,SPS ,1.2,0.9,0.7,
88,T,190626,180324,46.952661N,007.434781E,570,0,0,3D,SPS ,1.2,0.9,0.7,
89,T,190626,180325,46.952661N,007.434783E,570,0,0,3D,SPS ,1.2,0.9,0.7,
90,T,190626,180326,46.952661N,007.434783E,570,0,0,3D,SPS ,1.6,1.0,1.3,
91,T,190626,180327,46.952663N,007.434783E,570,0,0,3D,SPS ,1.6,1.0,1.3,
92,T,190626,180328,46.952663N,007.434783E,570,0,0,3D,SPS ,1.6,1.0,1.3,
93,T,190626,180329,46.952665N,007.434781E,570,0,0,3D,SPS ,1.2,0.9,0.7,
94,T,190626,180330,46.952665N,007.434781E,570,0,0,3D,SPS ,1.2,0.9,0.7,
95,T,190626,180331,46.952666N,007.434781E,570,0,0,3D,SPS ,1.2,0.9,0.7,
96,T,190626,180332,46.952666N,007.434780E,570,0,0,3D,SPS ,1.2,0.9,0.7,
97,T,190626,180333,46.952668N,007.434780E,570,0,0,3D,SPS ,1.2,0.9,0.7,
98,T,190626,180334,46.952668N,007.434778E,570,0,0,3D,SPS ,1.2,0.9,0.7,
99,T,190626,180335,46.952668N,007.434778E,570,0,0,3D,SPS ,1.2,0.9,0.7,
100,T,190626,180336,46.952669N,007.434776E,570,0,0,3D,SPS ,1.2,0.9,0.7,
101,T,190626,180337,46.952669N,007.434776E,570,0,0,3D,SPS ,1.2,0.9,0.7,
102,T,190626,180338,46.952669N,007.434775E,570,0,0,3D,SPS ,1.2,0.9,0.7,
103,T,190626,180339,46.952669N,007.434773E,570,0,0,3D,SPS ,1.2,0.9,0.7,
104,T,190626,180340,46.952669N,007.434773E,570,0,0,3D,SPS ,1.2,0.9,0.7,
105,T,190626,180341,46.952669N,007.434771E,570,0,0,3D,SPS ,1.2,0.9,0.7,
106,T,190626,180342,46.952668N,007.434769E,570,0,0,3D,SPS ,1.2,0.9,0.7,
107,T,190626,180343,46.952668N,007.434769E,570,0,0,3D,SPS ,1.2,0.9,0.7,
108,T,190626,180344,46.952666N,007.434769E,570,0,0,3D,SPS ,1.2,0.9,0.7,
109,T,190626,180345,46.952666N,007.434769E,570,0,0,3D,SPS ,1.5,1.2,0.8,
110,T,190626,180346,46.952665N,007.434771E,570,0,0,3D,SPS ,1.5,1.2,0.8,
111,T,190626,180347,46.952665N,007.434771E,570,0,0,3D,SPS ,1.2,0.9,0.7,
112,T,190626,180348,46.952663N,007.434771E,570,0,0,3D,SPS ,1.2,1.0,0.8,
113,T,190626,180349,46.952663N,007.434771E,570,0,0,3D,SPS ,1.2,1.0,0.8,
114,T,190626,180350,46.952661N,007.434771E,570,0,0,3D,SPS ,1.2,1.0,0.8,
115,T,190626,180351,46.952661N,007.434773E,570,0,0,3D,SPS ,1.2,1.0,0.8,
116,T,190626,180352,46.952660N,007.434771E,570,0,0,3D,SPS ,1.2,1.0,0.8,
117,T,190626,180353,46.952660N,007.434771E,570,0,0,3D,SPS ,1.2,1.0,0.8,
118,T,190626,180354,46.952660N,007.434771E,570,0,0,3D,SPS ,1.2,1.0,0.8,
119,T,190626,180355,46.952658N,007.434773E,570,0,0,3D,SPS ,1.2,1.0,0.8,
120,T,190626,180356,46.952658N,007.434773E,570,0,0,3D,SPS ,1.2,1.0,0.8,
121,T,190626,180357,46.952615N,007.434898E,571,0,0,2D,SPS ,1.2,0.9,0.8,
122,T,190626,180358,46.952623N,007.434891E,571,0,0,3D,SPS ,1.2,1.0,0.8,
123,T,190626,180359,46.952636N,007.434876E,572,0,0,3D,SPS ,1.2,1.0,0.8,
124,T,190626,180400,46.952645N,007.434868E,572,0,0,3D,SPS ,1.2,1.0,0.8,
125,T,190626,180401,46.952654N,007.434865E,572,0,0,3D,SPS ,1.2,1.0,0.8,
126,T,190626,180402,46.952658N,007.434866E,573,0,0,3D,SPS ,1.2,0.9,0.7,
127,T,190626,180403,46.952658N,007.434858E,573,0,0,3D,SPS ,1.2,1.0,0.8,
128,T,190626,180404,46.952658N,007.434846E,573,0,0,3D,SPS ,1.2,1.0,0.8,
129,T,190626,180405,46.952658N,007.434833E,573,0,0,3D,SPS ,1.2,1.0,0.8,
130,T,190626,180406,46.952643N,007.434811E,570,0,0,3D,SPS ,1.2,1.0,0.8,
131,T,190626,180407,46.952654N,007.434803E,570,0,0,3D,SPS ,1.2,1.0,0.8,
132,T,190626,180408,46.952658N,007.434799E,571,0,0,3D,SPS ,1.2,0.9,0.8,
133,T,190626,180409,46.952666N,007.434796E,571,0,0,3D,SPS ,1.2,1.0,0.8,
134,T,190626,180410,46.952665N,007.434798E,571,0,0,3D,SPS ,1.2,1.0,0.8,
135,T,190626,180411,46.952666N,007.434801E,571,0,0,3D,SPS ,1.2,0.9,0.8,
136,T,190626,180412,46.952699N,007.434825E,577,0,0,3D,SPS ,1.2,0.9,0.8,
137,T,190626,180413,46.952699N,007.434833E,579,0,0,3D,SPS ,1.2,0.9,0.7,
138,T,190626,180414,46.952713N,007.434823E,579,0,0,3D,SPS ,1.2,0.9,0.8,
139,T,190626,180415,46.952726N,007.434813E,579,0,0,3D,SPS ,1.2,0.9,0.8,
140,T,190626,180416,46.952738N,007.434804E,581,0,0,3D,SPS ,1.2,0.9,0.8,
141,T,190626,180417,46.952758N,007.434810E,584,0,0,3D,SPS ,1.2,0.9,0.8,
142,T,190626,180418,46.952816N,007.434821E,587,0,0,3D,SPS ,1.3,1.0,0.8,
143,T,190626,180419,46.952834N,007.434833E,589,0,0,3D,SPS ,1.8,1.0,1.4,
144,T,190626,180420,46.952851N,007.434841E,591,3,34,3D,SPS ,1.2,0.9,0.8,
145,T,190626,180421,46.952874N,007.434865E,592,5,36,3D,SPS ,1.2,0.9,0.7,
146,T,190626,180422,46.952890N,007.434888E,594,8,38,3D,SPS ,1.2,0.9,0.8,
147,T,190626,180423,46.952905N,007.434921E,594,8,39,3D,SPS ,1.3,1.0,0.8,
148,T,190626,180424,46.952918N,007.434951E,595,9,41,3D,SPS ,1.2,0.9,0.8,
149,T,190626,180425,46.952921N,007.434983E,594,9,44,3D,SPS ,1.2,0.9,0.7,
150,T,190626,180426,46.952926N,007.435018E,593,10,47,3D,SPS ,1.2,0.9,0.7,
151,T,190626,180427,46.952929N,007.435055E,592,9,51,3D,SPS ,1.2,0.9,0.7,
152,T,190626,180428,46.952931N,007.435086E,591,7,54,3D,SPS ,1.2,0.9,0.7,
153,T,190626,180429,46.952939N,007.435123E,590,7,58,3D,SPS ,1.2,0.9,0.7,
154,T,190626,180430,46.952953N,007.435145E,590,7,61,3D,SPS ,1.3,1.0,0.8,
155,T,190626,180431,46.952961N,007.435169E,589,8,65,3D,SPS ,1.3,1.0,0.8,
156,T,190626,180432,46.952958N,007.435195E,589,8,69,3D,SPS ,1.2,0.9,0.7,
157,T,190626,180433,46.952959N,007.435218E,589,8,73,3D,SPS ,1.2,0.9,0.7,
158,T,190626,180434,46.952959N,007.435240E,589,6,77,3D,SPS ,1.2,0.9,0.7,
159,T,190626,180435,46.952958N,007.435258E,589,6,80,3D,SPS ,1.2,0.9,0.7,
160,T,190626,180436,46.952959N,007.435278E,589,6,82,3D,SPS ,1.2,0.9,0.7,
161,T,190626,180437,46.952963N,007.435303E,589,7,82,3D,SPS ,1.2,0.9,0.7,
162,T,190626,180438,46.952966N,007.435331E,590,7,82,3D,SPS ,1.2,0.9,0.7,
163,T,190626,180439,46.952961N,007.435351E,589,6,83,3D,SPS ,1.2,0.9,0.7,
164,T,190626,180440,46.952958N,007.435373E,589,6,84,3D,SPS ,1.2,0.9,0.7,
165,T,190626,180441,46.952966N,007.435396E,589,6,86,3D,SPS ,1.2,0.9,0.7,
166,T,190626,180442,46.952951N,007.435403E,588,4,88,3D,SPS ,1.2,0.9,0.7,
167,T,190626,180443,46.952938N,007.435421E,587,5,90,3D,SPS ,1.2,0.9,0.7,
168,T,190626,180444,46.952933N,007.435451E,585,4,92,3D,SPS ,1.2,0.9,0.7,
169,T,190626,180445,46.952941N,007.435493E,583,3,93,3D,SPS ,1.1,0.8,0.7,
170,T,190626,180446,46.952939N,007.435516E,582,4,93,3D,SPS ,1.1,0.8,0.7,
171,T,190626,180447,46.952939N,007.435536E,581,4,93,3D,SPS ,1.1,0.8,0.7,
172,T,190626,180448,46.952938N,007.435563E,581,5,92,3D,SPS ,1.1,0.8,0.7,
173,T,190626,180449,46.952939N,007.435586E,582,6,89,3D,SPS ,1.1,0.8,0.7,
174,T,190626,180450,46.952951N,007.435603E,582,8,85,3D,SPS ,1.1,0.8,0.7,
175,T,190626,180451,46.952964N,007.435616E,582,8,81,3D,SPS ,1.1,0.8,0.7,
176,T,190626,180452,46.952980N,007.435631E,582,8,76,3D,SPS ,1.1,0.8,0.7,
177,T,190626,180453,46.952999N,007.435651E,583,10,71,3D,SPS ,1.1,0.8,0.7,
178,T,190626,180454,46.953016N,007.435673E,584,8,28,3D,SPS ,1.1,0.8,0.7,
179,T,190626,180455,46.953036N,007.435691E,584,10,25,3D,SPS ,1.1,0.8,0.7,
180,T,190626,180456,46.953060N,007.435711E,584,11,25,3D,SPS ,1.1,0.8,0.7,
181,T,190626,180457,46.953085N,007.435730E,585,11,28,3D,SPS ,1.1,0.8,0.7,
182,T,190626,180458,46.953113N,007.435753E,585,13,30,3D,SPS ,1.2,0.9,0.7,
183,T,190626,180459,46.953138N,007.435778E,585,11,32,3D,SPS ,1.2,0.9,0.7,
184,T,190626,180500,46.953161N,007.435803E,586,11,34,3D,SPS ,1.2,0.9,0.7,
185,T,190626,180501,46.953183N,007.435828E,586,12,36,3D,SPS ,1.5,0.9,1.1,
186,T,190626,180502,46.953206N,007.435853E,586,11,42,3D,SPS ,1.2,0.9,0.7,
187,T,190626,180503,46.953229N,007.435881E,587,12,42,3D,SPS ,1.2,0.9,0.7,
188,T,190626,180504,46.953254N,007.435909E,587,11,42,3D,SPS ,1.2,0.9,0.7,
189,T,190626,180505,46.953273N,007.435943E,588,11,43,3D,SPS ,1.2,0.9,0.7,
190,T,190626,180506,46.953296N,007.435975E,589,12,43,3D,SPS ,1.2,0.9,0.7,
191,T,190626,180507,46.953318N,007.436004E,589,13,41,3D,SPS ,1.2,0.9,0.7,
192,T,190626,180508,46.953346N,007.436038E,590,14,41,3D,SPS ,1.2,0.9,0.7,
193,T,190626,180509,46.953375N,007.436070E,591,14,40,3D,SPS ,1.2,0.9,0.7,
194,T,190626,180510,46.953400N,007.436103E,591,14,39,3D,SPS ,1.2,0.9,0.7,
195,T,190626,180511,46.953428N,007.436134E,592,14,38,3D,SPS ,1.2,0.9,0.7,
196,T,190626,180512,46.953454N,007.436168E,592,14,39,3D,SPS ,1.2,0.9,0.7,
197,T,190626,180513,46.953476N,007.436208E,593,14,39,3D,SPS ,1.2,0.9,0.7,
198,T,190626,180514,46.953503N,007.436248E,594,16,41,3D,SPS ,1.1,0.8,0.7,
199,T,190626,180515,46.953539N,007.436273E,595,17,42,3D,SPS ,1.3,0.8,1.0,
200,T,190626,180516,46.953569N,007.436310E,595,16,43,3D,SPS ,1.1,0.8,0.7,
201,T,190626,180517,46.953600N,007.436351E,596,16,43,3D,SPS ,1.1,0.8,0.7,
202,T,190626,180518,46.953630N,007.436391E,596,16,42,3D,SPS ,1.1,0.8,0.7,
203,T,190626,180519,46.953645N,007.436421E,598,15,42,3D,SPS ,1.1,0.8,0.7,
204,T,190626,180520,46.953673N,007.436459E,598,16,41,3D,SPS ,1.1,0.8,0.7,
205,T,190626,180521,46.953700N,007.436498E,599,15,41,3D,SPS ,1.1,0.8,0.7,
206,T,190626,180522,46.953724N,007.436536E,600,14,41,3D,SPS ,1.1,0.8,0.7,
207,T,190626,180523,46.953748N,007.436573E,601,14,42,3D,SPS ,1.1,0.8,0.7,
208,T,190626,180524,46.953786N,007.436598E,601,13,34,3D,SPS ,1.1,0.8,0.7,
209,T,190626,180525,46.953819N,007.436626E,601,12,35,3D,SPS ,1.1,0.8,0.7,
210,T,190626,180526,46.953849N,007.436653E,601,11,37,3D,SPS ,1.1,0.8,0.7,
211,T,190626,180527,46.953873N,007.436688E,601,14,38,3D,SPS ,1.1,0.8,0.7,
212,T,190626,180528,46.953898N,007.436728E,601,14,41,3D,SPS ,1.1,0.8,0.7,
213,T,190626,180529,46.953921N,007.436771E,601,14,41,3D,SPS ,1.1,0.8,0.7,
214,T,190626,180530,46.953931N,007.436819E,601,15,56,3D,SPS ,1.2,0.9,0.7,
215,T,190626,180531,46.953953N,007.436876E,601,17,55,3D,SPS ,1.1,0.8,0.7,
216,T,190626,180532,46.953973N,007.436943E,601,18,58,3D,SPS ,1.1,0.8,0.7,
217,T,190626,180533,46.954019N,007.436994E,601,18,61,3D,SPS ,1.1,0.8,0.7,
218,T,190626,180534,46.954044N,007.437061E,601,19,61,3D,SPS ,1.1,0.8,0.7,
219,T,190626,180535,46.954070N,007.437128E,602,19,68,3D,SPS ,1.1,0.8,0.7,
220,T,190626,180536,46.954089N,007.437198E,602,18,67,3D,SPS ,1.1,0.8,0.7,
221,T,190626,180537,46.954116N,007.437271E,602,19,66,3D,SPS ,1.1,0.8,0.7,
222,T,190626,180538,46.954140N,007.437339E,602,19,65,3D,SPS ,1.1,0.8,0.7,
223,T,190626,180539,46.954161N,007.437408E,602,19,63,3D,SPS ,1.1,0.8,0.7,
224,T,190626,180540,46.954185N,007.437474E,603,18,62,3D,SPS ,1.1,0.8,0.7,
225,T,190626,180541,46.954206N,007.437538E,603,19,61,3D,SPS ,1.2,0.9,0.7,
226,T,190626,180542,46.954233N,007.437601E,603,18,55,3D,SPS ,1.2,0.9,0.7,
227,T,190626,180543,46.954264N,007.437656E,602,17,53,3D,SPS ,1.5,1.0,1.2,
228,T,190626,180544,46.954298N,007.437705E,602,16,54,3D,SPS ,1.5,0.9,1.1,
229,T,190626,180545,46.954321N,007.437756E,602,16,56,3D,SPS ,1.5,0.9,1.1,
230,T,190626,180546,46.954348N,007.437811E,602,17,56,3D,SPS ,1.3,0.8,1.0,
231,T,190626,180547,46.954373N,007.437866E,602,17,56,3D,SPS ,1.1,0.8,0.7,
232,T,190626,180548,46.954391N,007.437921E,602,16,63,3D,SPS ,1.1,0.8,0.7,
233,T,190626,180549,46.954411N,007.437973E,602,15,63,3D,SPS ,1.3,0.8,1.0,
234,T,190626,180550,46.954425N,007.438019E,602,14,62,3D,SPS ,1.1,0.8,0.7,
235,T,190626,180551,46.954444N,007.438069E,602,13,62,3D,SPS ,1.3,0.8,1.0,
236,T,190626,180552,46.954464N,007.438116E,602,12,60,3D,SPS ,1.3,0.8,1.0,
237,T,190626,180553,46.954485N,007.438159E,602,12,57,3D,SPS ,1.3,0.8,1.0,
238,T,190626,180554,46.954501N,007.438196E,602,12,57,3D,SPS ,1.3,0.8,1.0,
239,T,190626,180555,46.954516N,007.438233E,602,12,54,3D,SPS ,1.3,0.8,1.0,
240,T,190626,180556,46.954536N,007.438270E,602,12,52,3D,SPS ,1.3,0.8,1.0,
241,T,190626,180557,46.954553N,007.438306E,603,12,53,3D,SPS ,1.1,0.8,0.7,
242,T,190626,180558,46.954569N,007.438344E,603,12,54,3D,SPS ,1.3,0.8,1.0,
243,T,190626,180559,46.954584N,007.438381E,603,12,54,3D,SPS ,1.3,0.8,1.0,
244,T,190626,180600,46.954598N,007.438419E,603,12,57,3D,SPS ,1.3,0.8,1.0,
245,T,190626,180601,46.954616N,007.438461E,603,12,58,3D,SPS ,1.2,0.9,0.7,
246,T,190626,180602,46.954629N,007.438496E,603,11,59,3D,SPS ,1.5,1.0,1.2,
247,T,190626,180603,46.954640N,007.438536E,604,10,60,3D,SPS ,1.3,0.8,1.0,
248,T,190626,180604,46.954651N,007.438566E,604,9,60,3D,SPS ,1.3,0.8,1.0,
249,T,190626,180605,46.954669N,007.438593E,604,8,60,3D,SPS ,1.5,1.0,1.2,
250,T,190626,180606,46.954686N,007.438610E,604,7,58,3D,SPS ,1.3,0.8,1.0,
251,T,190626,180607,46.954703N,007.438625E,604,6,56,3D,SPS ,1.1,0.8,0.7,
252,T,190626,180608,46.954716N,007.438633E,604,6,53,3D,SPS ,1.1,0.8,0.7,
253,T,190626,180611,46.954756N,007.438664E,602,0,52,3D,SPS ,1.2,0.9,0.7,
254,T,190626,180612,46.954756N,007.438664E,601,0,52,3D,SPS ,1.1,0.8,0.7,
255,T,190626,180613,46.954758N,007.438666E,601,0,52,3D,SPS ,1.1,0.8,0.7,
256,T,190626,180614,46.954758N,007.438668E,601,0,52,3D,SPS ,1.1,0.8,0.7,
257,T,190626,180615,46.954758N,007.438666E,601,0,52,3D,SPS ,1.1,0.8,0.7,
258,T,190626,180616,46.954758N,007.438666E,601,0,52,3D,SPS ,1.3,0.8,1.0,
259,T,190626,180617,46.954758N,007.438666E,601,0,52,3D,SPS ,1.3,0.8,1.0,
260,T,190626,180618,46.954758N,007.438666E,601,0,52,3D,SPS ,1.3,0.8,1.0,
261,T,190626,180619,46.954758N,007.438666E,601,0,52,3D,SPS ,1.3,0.8,1.0,
262,T,190626,180620,46.954758N,007.438666E,601,0,52,3D,SPS ,1.3,0.8,1.0,
263,T,190626,180621,46.954758N,007.438666E,601,0,52,3D,SPS ,1.3,0.8,1.0,
264,T,190626,180622,46.954758N,007.438666E,601,0,52,3D,SPS ,1.5,1.0,1.2,
265,T,190626,180623,46.954758N,007.438666E,601,0,52,3D,SPS ,1.3,0.8,1.0,
266,T,190626,180624,46.954758N,007.438666E,601,0,52,3D,SPS ,1.3,0.8,1.0,
267,T,190626,180625,46.954758N,007.438666E,601,0,52,3D,SPS ,1.4,1.0,1.0,
268,T,190626,180626,46.954758N,007.438666E,601,0,52,3D,SPS ,2.2,1.5,1.6,
269,T,190626,180627,46.954758N,007.438666E,601,0,52,3D,SPS ,1.3,0.8,1.0,
270,T,190626,180628,46.954758N,007.438666E,601,0,52,3D,SPS ,1.5,1.0,1.2,
271,T,190626,180629,46.954761N,007.438668E,601,0,52,3D,SPS ,1.5,1.0,1.2,
272,T,190626,180630,46.954761N,007.438668E,601,0,52,3D,SPS ,1.5,1.0,1.2,
273,T,190626,180631,46.954764N,007.438659E,601,0,52,3D,SPS ,1.1,0.9,0.7,
274,T,190626,180634,46.954791N,007.438663E,596,7,216,3D,SPS ,1.1,0.9,0.7,
275,T,190626,180635,46.954788N,007.438659E,596,9,215,3D,SPS ,1.4,0.9,1.1,
276,T,190626,180636,46.954766N,007.438649E,594,10,214,3D,SPS ,1.4,0.9,1.1,
277,T,190626,180637,46.954740N,007.438626E,594,11,217,3D,SPS ,1.4,0.9,1.1,
278,T,190626,180638,46.954704N,007.438591E,593,12,217,3D,SPS ,1.4,0.9,1.1,
279,T,190626,180641,46.954640N,007.438481E,590,10,235,3D,SPS ,1.1,0.9,0.7,
280,T,190626,180642,46.954626N,007.438446E,589,10,242,3D,SPS ,1.4,0.9,1.1,
281,T,190626,180643,46.954618N,007.438416E,588,9,241,3D,SPS ,1.4,0.9,1.1,
282,T,190626,180644,46.954606N,007.438381E,587,10,241,3D,SPS ,1.4,0.9,1.1,
283,T,190626,180647,46.954551N,007.438263E,585,11,235,3D,SPS ,1.1,0.9,0.7,
