"";"log_dist_mean";"log_dist";"log_dist_name";"log_temp_weighted_mean";"log_temp";"log_number_of_log";"log_temp_difference"
"1352";162,118901501578;"124.609479154873, 199.628323848282";"Log_48,Log_101";24,9538271883965;"25.028, 24.835";2;-0,466172811603517
"1353";159,377116188226;"171.126698186704, 156.498713160329, 150.505937217646";"Log_48,Log_97,Log_101";24,5352719411592;"25.028, 23.773, 24.835";3;-0,914728058840772
"1354";137,8399427873;"108.457455182855, 162.610798768791, 101.820143594131, 178.471373603424";"Log_97,Log_99,Log_101,Log_102";24,6469323795759;"23.773, 24.158, 24.835, 26.292";4;-0,863067620424058
"1355";98,4270606530106;"64.3874038027962, 122.737193242788, 56.0108701444731, 150.572775421985";"Log_97,Log_99,Log_101,Log_102";24,5789798744117;"23.773, 24.158, 24.835, 26.292";4;-0,931020125588329
"1356";63,2918699284548;"25.6455632303445, 85.7701723979277, 11.121156034571, 130.630588050976";"Log_97,Log_99,Log_101,Log_102";24,5776210234378;"23.773, 24.158, 24.835, 26.292";4;-1,00237897656216
"1357";46,5410681294869;"19.6923508543722, 41.9614908636511, 32.8236699599185, 91.6867608400059";"Log_97,Log_99,Log_101,Log_102";24,3679367367385;"23.773, 24.158, 24.835, 26.292";4;-1,30206326326147
"1358";51,7373500828165;"50.3779351941705, 16.0266949075433, 62.6831718711834, 77.8615983583687";"Log_97,Log_99,Log_101,Log_102";24,4332616764488;"23.773, 24.158, 24.835, 26.292";4;-1,27673832355118
"1359";81,5461500773297;"86.0046929876703, 44.8532329445954, 95.208895398531, 100.117778978522";"Log_97,Log_99,Log_101,Log_102";24,5981297994984;"23.773, 24.158, 24.835, 26.292";4;-1,15187020050156
"1360";130,984764987634;"166.427409976417, 128.037385364769, 88.7701923537634, 135.221401376522, 136.467435866701";"Log_39,Log_97,Log_99,Log_101,Log_102";24,284898814084;"24.255, 23.1, 23.773, 24.738, 25.902";5;-1,49510118591599
"1361";156,675854225115;"124.534601590707, 170.195199556541, 133.878680839788, 175.819982464628, 178.950806673913";"Log_39,Log_97,Log_99,Log_101,Log_102";24,302906295645;"24.255, 23.1, 23.773, 24.738, 25.902";5;-1,52709370435496
"1362";154,267533685639;"84.0615889539951, 195.609092890851, 183.131919212072";"Log_39,Log_87,Log_99";23,4614264339518;"24.255, 21.282, 23.773";3;-2,41857356604819
"1363";87,9236830562075;"37.8915443041929, 137.955821808222";"Log_39,Log_87";23,614378740172;"24.255, 21.282";2;-2,29562125982797
"1364";85,531487974972;"48.2506573282869, 122.812318621657";"Log_39,Log_87";23,4164245955889;"24.255, 21.282";2;-2,49357540441114
"1365";74,0849486651982;"65.2312033164991, 82.9386940138973";"Log_39,Log_87";22,9461486681569;"24.255, 21.282";2;-2,96385133184314
"1366";71,9939021614158;"114.035107545913, 29.9526967769186";"Log_39,Log_87";21,9004507634975;"24.255, 21.282";2;-4,00954923650254
"1367";125,365584098823;"170.996410607983, 176.390741574734, 28.7096001137527";"Log_39,Log_86,Log_87";22,0917094214684;"24.255, 24.835, 21.282";3;-3,81829057853163
"1368";102,335182881177;"124.262291162695, 80.4080745996585";"Log_86,Log_87";22,6778537084177;"24.835, 21.282";2;-3,23214629158231
"1369";134,350213386521;"197.931872206452, 69.6734411669164, 135.445326786195";"Log_8,Log_86,Log_87";24,2967045331869;"27.173, 24.835, 21.282";3;-1,61329546681311
"1370";117,139978541312;"145.903927283296, 15.637972173462, 189.878036167179";"Log_8,Log_86,Log_87";24,7996659031173;"27.173, 24.835, 21.282";3;-1,17033409688273
"1371";71,8839813270772;"105.866571521004, 37.9013911331504";"Log_8,Log_86";25,451364389071;"27.173, 24.835";2;-0,518635610929032
"1372";79,7360460483771;"78.114065157318, 81.3580269394363";"Log_8,Log_86";26,0277796549442;"27.173, 24.835";2;0,157779654944235
"1373";102,428999914719;"73.874680335088, 130.98331949435";"Log_8,Log_86";26,3298842673108;"27.173, 24.835";2;0,529884267310827
"1374";138,949987090215;"100.793068247149, 177.10690593328";"Log_8,Log_86";26,325017936465;"27.173, 24.835";2;0,50501793646503
"1375";136,785927070784;"136.785927070784";"V1";27,173;"27.173";1;1,333
"1376";179,564148421785;"179.564148421785";"V1";27,173;"27.173";1;1,39299999999999
"1377";191,495349768107;"191.495349768107";"V1";27,173;"27.173";1;1,483
"1378";166,822185087252;"166.822185087252";"V1";27,173;"27.173";1;1,573
"1379";130,963271308506;"130.963271308506";"V1";27,173;"27.173";1;1,663
"1380";95,6289152897352;"95.6289152897352";"V1";27,173;"27.173";1;1,733
"1381";118,199130438772;"62.4795464180505, 173.918714459494";"Log_8,Log_86";26,5550716828324;"27.173, 24.835";2;1,11507168283243
"1382";88,4481535553505;"31.548463366755, 145.347843743946";"Log_8,Log_86";26,75603082435;"27.173, 24.835";2;1,31603082435003
"1383";66,0183951023155;"14.633698823204, 117.403091381427";"Log_8,Log_86";26,9138783734016;"27.173, 24.835";2;1,47387837340163
"1384";66,444336406401;"46.1658317815182, 86.7228410312839";"Log_8,Log_86";26,3607734014453;"27.173, 24.835";2;0,860773401445314
"1385";71,9211754671736;"78.9463668639218, 64.8959840704255";"Log_8,Log_86";25,8898132018915;"27.173, 24.835";2;0,299813201891467
"1386";82,6421854185486;"109.792843313747, 55.4915275233503";"Log_8,Log_86";25,6199453078505;"27.173, 24.835";2;-0,0500546921495513
"1387";130,682087106614;"143.202975274273, 61.0953748741836, 187.747911171385";"Log_8,Log_86,Log_87";24,7444112414787;"27.173, 24.835, 21.282";3;-0,995588758521272
"1388";137,245923173314;"176.061937761957, 79.4448616229984, 156.230970134988";"Log_8,Log_86,Log_87";24,4514029070256;"27.173, 24.835, 21.282";3;-1,35859709297442
"1389";115,807857161874;"105.548357384885, 126.067356938863";"Log_86,Log_87";23,2158813884523;"24.835, 21.282";2;-2,65411861154771
"1390";116,020839064081;"133.529793688894, 98.5118844392687";"Log_86,Log_87";22,790404560061;"24.835, 21.282";2;-3,13959543993903
"1391";144,008080250202;"195.125598576979, 162.321037442255, 74.5776047313733";"Log_39,Log_86,Log_87";22,7853806239678;"24.255, 24.835, 21.282";3;-3,20461937603218
"1392";138,393845213131;"163.213111185822, 193.746120060345, 58.2223043932251";"Log_39,Log_86,Log_87";22,5662189301721;"24.255, 24.835, 21.282";3;-3,48378106982787
"1393";93,4132157897787;"130.974543901064, 55.8518876784933";"Log_39,Log_87";22,1707803543871;"24.255, 21.282";2;-3,93921964561288
"1394";84,4431894040658;"99.1373391138329, 69.7490396942987";"Log_39,Log_87";22,5098307846646;"24.255, 21.282";2;-3,63016921533541
"1395";80,185341270629;"66.755812162902, 93.6148703783559";"Log_39,Log_87";23,0174606541832;"24.255, 21.282";2;-3,16253934581684
"1396";104,292083652513;"88.2256346001919, 120.358532704834";"Log_39,Log_87";22,9974989391318;"24.255, 21.282";2;-3,18250106086815
"1397";137,592899569378;"121.011711417831, 154.174087720926";"Log_39,Log_87";22,9476366870268;"24.255, 21.282";2;-3,23236331297316
"1398";148,322433820336;"112.401817204814, 184.243050435859";"Log_39,Log_87";23,1284994634908;"24.255, 21.282";2;-3,05150053650918
"1399";113,777429029392;"113.777429029392";"V1";24,255;"24.255";1;-1,925
"1400";130,43118887797;"130.43118887797";"V1";24,255;"24.255";1;-1,925
"1401";170,479490631613;"183.221272237113, 157.737709026114";"Log_12,Log_39";24,9720758432133;"25.805, 24.255";2;-1,1879241567867
"1402";176,638312614287;"143.595550053372, 189.320763107292, 196.998624682197";"Log_12,Log_39,Log_102";25,3607859820923;"25.805, 24.255, 25.902";3;-0,749214017907658
"1403";141,291335180418;"101.673770975615, 180.908899385221";"Log_12,Log_102";25,8399007806177;"25.805, 25.902";2;-0,270099219382274
"1404";113,738417857698;"52.5445453841873, 174.932290331209";"Log_12,Log_102";25,8274058897524;"25.805, 25.902";2;-0,28259411024759
"1405";19,7196456975677;"19.7196456975677";"V1";25,805;"25.805";1;-0,305
"1406";23,5903594542413;"23.5903594542413";"V1";25,805;"25.805";1;-0,254999999999999
"1407";68,8752587793709;"68.8752587793709";"V1";25,805;"25.805";1;-0,205000000000002
"1408";117,945968640163;"117.945968640163";"V1";25,805;"25.805";1;-0,155000000000001
"1409";168,138611092767;"168.138611092767";"V1";25,805;"25.805";1;-0,105
"1410";190,898750074356;"190.898750074356";"V1";25,805;"25.805";1;-0,0649999999999977
"1411";162,390423541355;"156.945562109177, 167.835284973533";"Log_1,Log_6";24,9163303284006;"25.805, 23.966";2;-0,923669671599434
"1412";127,504538759323;"133.361510959822, 121.647566558824";"Log_1,Log_6";24,84326239818;"25.805, 23.966";2;-0,996737601819994
"1413";103,844712764262;"126.900239278476, 80.789186250049";"Log_1,Log_6";24,6813532883812;"25.805, 23.966";2;-1,15864671161876
"1414";100,192335326081;"140.585280292992, 59.7993903591693";"Log_1,Log_6";24,5147998583555;"25.805, 23.966";2;-1,32520014164454
"1415";85,6248742490896;"130.065593843936, 41.1841546542432";"Log_1,Log_6";24,4082643599384;"25.805, 23.966";2;-1,43173564006163
"1416";50,7384998688336;"92.5944622271888, 8.88253751047836";"Log_1,Log_6";24,1269723043054;"25.805, 23.966";2;-1,74302769569461
"1417";46,4327120703438;"47.4138606544368, 45.4515634862508";"Log_1,Log_6";24,8660704624424;"25.805, 23.966";2;-1,04392953755763
"1418";52,3656590915028;"63.4859174960499, 41.2454006869558";"Log_1,Log_6";24,6902369634914;"25.805, 23.966";2;-1,2197630365086
"1419";61,3026550440009;"106.580674282598, 16.0246358054037";"Log_1,Log_6";23,9750637355541;"25.319, 23.773";2;-1,93493626444587
"1420";109,208723676297;"155.310679347241, 63.1067680053536";"Log_1,Log_6";24,2196816388472;"25.319, 23.773";2;-1,69031836115281
"1421";149,119677400338;"194.992397214073, 103.246957586602";"Log_1,Log_6";24,3082070203329;"25.319, 23.773";2;-1,60179297966707
"1422";156,653643790387;"156.653643790387";"V1";23,773;"23.773";1;-2,137
"1423";NA;NA;NA;NA;NA;NA;NA
"1424";NA;NA;NA;NA;NA;NA;NA
"1425";189,302928488865;"189.302928488865";"V1";27,075;"27.075";1;1,215
"1426";119,634684158225;"119.634684158225";"V1";27,075;"27.075";1;1,235
"1427";86,97674596624;"86.97674596624";"V1";27,075;"27.075";1;1,235
"1428";50,1950378769615;"50.1950378769615";"V1";27,075;"27.075";1;1,235
"1429";22,304894711115;"22.304894711115";"V1";27,075;"27.075";1;1,235
"1430";56,4263950119882;"56.4263950119882";"V1";27,075;"27.075";1;1,295
"1431";88,5156957613663;"88.5156957613663";"V1";27,075;"27.075";1;1,345
"1432";90,8474853359437;"90.8474853359437";"V1";27,075;"27.075";1;1,415
"1433";90,8474853359437;"90.8474853359437";"V1";27,075;"27.075";1;1,435
"1434";90,8474853359437;"90.8474853359437";"V1";27,075;"27.075";1;1,435
"1435";90,8474853359437;"90.8474853359437";"V1";27,075;"27.075";1;1,425
"1436";90,8474853359437;"90.8474853359437";"V1";27,075;"27.075";1;1,425
"1437";90,8474853359437;"90.8474853359437";"V1";27,075;"27.075";1;1,425
"1438";98,6020568372566;"98.6020568372566";"V1";27,075;"27.075";1;1,445
"1439";123,797774927561;"123.797774927561";"V1";27,075;"27.075";1;1,495
"1440";145,396485236946;"145.396485236946";"V1";27,075;"27.075";1;1,555
"1441";182,130589728206;"182.130589728206";"V1";27,075;"27.075";1;1,565
"1442";188,821342606064;"188.821342606064";"V1";27,075;"27.075";1;1,555
"1443";166,801535063266;"166.801535063266";"V1";27,075;"27.075";1;1,495
"1444";154,283406604454;"154.283406604454";"V1";27,075;"27.075";1;1,425
"1445";155,289379719651;"156.771912749534, 153.806846689769";"Log_36,Log_53";27,0255322016316;"27.075, 26.977";2;1,34553220163159
"1446";152,152960674697;"175.406232421972, 109.265952374956, 171.786697227164";"Log_36,Log_53,Log_80";26,1832565860758;"27.075, 26.977, 24.062";3;0,473256586075802
"1447";107,644335259969;"76.7689176917078, 138.51975282823";"Log_53,Log_80";25,9375519206799;"26.977, 24.062";2;0,227551920679893
"1448";92,209562447711;"47.51301567445, 136.906109220972";"Log_53,Log_80";26,2259909017323;"26.977, 24.062";2;0,515990901732344
"1449";89,8277736879545;"28.8523618893929, 150.803185486516";"Log_53,Log_80";26,5088561762438;"26.977, 24.062";2;0,798856176243749
"1450";81,9584167941533;"17.8873233646926, 146.029510223614";"Log_53,Log_80";26,6589024229138;"26.977, 24.062";2;0,948902422913822
"1451";85,5004173524957;"22.0295347788764, 148.971299926115";"Log_53,Log_80";26,6014691203338;"26.977, 24.062";2;0,851469120333771
"1452";65,3849595463888;"24.8394124855057, 105.930506607272";"Log_53,Log_80";26,4233031873265;"26.977, 24.062";2;0,643303187326449
"1453";65,5907880192794;"76.3430780984244, 54.8384979401344";"Log_53,Log_80";25,2805721983437;"26.977, 24.062";2;-0,499427801656346
"1454";65,7919155810857;"118.524610242849, 13.0592209193225";"Log_53,Log_80";24,3513032422267;"26.977, 24.062";2;-1,47869675777331
"1455";98,1096413799571;"156.750182872009, 39.4690998879053";"Log_53,Log_80";24,6483461763542;"26.977, 24.062";2;-1,20165382364578
"1456";139,418227665735;"198.270869906786, 80.5655854246837";"Log_53,Log_80";24,9042452553192;"26.977, 24.062";2;-0,945754744680809
"1457";111,637398710496;"111.637398710496";"V1";24,062;"24.062";1;-1,788
"1458";134,244219329327;"134.244219329327";"V1";24,062;"24.062";1;-1,788
"1459";164,012470494545;"164.012470494545";"V1";24,062;"24.062";1;-1,788
"1460";197,830268793139;"197.830268793139";"V1";24,062;"24.062";1;-1,818
"1461";NA;NA;NA;NA;NA;NA;NA
"1462";NA;NA;NA;NA;NA;NA;NA
"1463";NA;NA;NA;NA;NA;NA;NA
"1464";NA;NA;NA;NA;NA;NA;NA
"1465";NA;NA;NA;NA;NA;NA;NA
"1466";NA;NA;NA;NA;NA;NA;NA
"1467";NA;NA;NA;NA;NA;NA;NA
"1468";NA;NA;NA;NA;NA;NA;NA
"1469";186,02449004818;"186.02449004818";"V1";27,075;"27.075";1;1,025
"1470";150,310057240541;"150.310057240541";"V1";27,075;"27.075";1;1,035
"1471";130,796256934207;"130.796256934207";"V1";27,075;"27.075";1;1,105
"1472";109,061711986264;"109.061711986264";"V1";27,075;"27.075";1;1,155
"1473";89,0624964752705;"89.0624964752705";"V1";27,075;"27.075";1;1,215
"1474";70,1387829481735;"70.1387829481735";"V1";27,075;"27.075";1;1,225
"1475";57,4134719621187;"57.4134719621187";"V1";27,075;"27.075";1;1,235
"1476";51,688442083555;"51.688442083555";"V1";27,075;"27.075";1;1,225
"1477";30,7127245338307;"30.7127245338307";"V1";27,075;"27.075";1;1,225
"1478";0,456785432560634;"0.456785432560634";"V1";27,075;"27.075";1;1,225
"1479";36,8744880248519;"36.8744880248519";"V1";26,879;"26.879";1;1,029
"1480";73,7161002266969;"73.7161002266969";"V1";26,879;"26.879";1;1,019
"1481";125,863981229197;"125.863981229197";"V1";26,879;"26.879";1;0,959
"1482";171,572273281738;"171.572273281738";"V1";26,879;"26.879";1;0,959
"1483";NA;NA;NA;NA;NA;NA;NA
"1484";NA;NA;NA;NA;NA;NA;NA
"1485";NA;NA;NA;NA;NA;NA;NA
"1486";NA;NA;NA;NA;NA;NA;NA
"1487";NA;NA;NA;NA;NA;NA;NA
"1488";NA;NA;NA;NA;NA;NA;NA
"1489";NA;NA;NA;NA;NA;NA;NA
"1490";NA;NA;NA;NA;NA;NA;NA
"1491";NA;NA;NA;NA;NA;NA;NA
"1492";NA;NA;NA;NA;NA;NA;NA
"1493";NA;NA;NA;NA;NA;NA;NA
"1494";NA;NA;NA;NA;NA;NA;NA
"1495";NA;NA;NA;NA;NA;NA;NA
"1496";NA;NA;NA;NA;NA;NA;NA
"1497";NA;NA;NA;NA;NA;NA;NA
"1498";NA;NA;NA;NA;NA;NA;NA
"1499";NA;NA;NA;NA;NA;NA;NA
"1500";198,271026197188;"198.271026197188";"V1";24,545;"24.545";1;-0,524999999999999
"1501";179,208753562277;"179.208753562277";"V1";24,545;"24.545";1;-0,404999999999998
"1502";150,080255242345;"150.080255242345";"V1";24,545;"24.545";1;-0,334999999999997
"1503";117,28556753814;"117.28556753814";"V1";24,545;"24.545";1;-0,244999999999997
"1504";81,0542446801899;"81.0542446801899";"V1";24,545;"24.545";1;-0,134999999999998
"1505";57,4932718664815;"57.4932718664815";"V1";24,545;"24.545";1;-0,014999999999997
"1506";28,5953717751976;"28.5953717751976";"V1";24,545;"24.545";1;0,0850000000000009
"1507";14,8408694691002;"14.8408694691002";"V1";24,545;"24.545";1;0,125
"1508";57,597100661179;"57.597100661179";"V1";24,545;"24.545";1;0,175000000000001
"1509";103,34864486754;"103.34864486754";"V1";24,545;"24.545";1;0,235000000000003
"1510";147,511190042194;"147.511190042194";"V1";24,545;"24.545";1;0,235000000000007
"1511";183,085386326087;"183.085386326087";"V1";24,545;"24.545";1;0,235000000000003
"1512";NA;NA;NA;NA;NA;NA;NA
"1513";NA;NA;NA;NA;NA;NA;NA
"1514";NA;NA;NA;NA;NA;NA;NA
"1515";NA;NA;NA;NA;NA;NA;NA
"1516";NA;NA;NA;NA;NA;NA;NA
"1517";NA;NA;NA;NA;NA;NA;NA
"1518";NA;NA;NA;NA;NA;NA;NA
"1519";NA;NA;NA;NA;NA;NA;NA
"1520";NA;NA;NA;NA;NA;NA;NA
"1521";NA;NA;NA;NA;NA;NA;NA
"1522";NA;NA;NA;NA;NA;NA;NA
"1523";NA;NA;NA;NA;NA;NA;NA
"1524";NA;NA;NA;NA;NA;NA;NA
"1525";NA;NA;NA;NA;NA;NA;NA
"1526";198,521286877301;"198.521286877301";"V1";24,545;"24.545";1;-0,164999999999999
"1527";184,98923007606;"184.032412932567, 185.946047219552";"Log_25,Log_60";24,10875522802;"23.677, 24.545";2;-0,601244771979996
"1528";155,507070353592;"155.507070353592";"V1";23,677;"23.677";1;-1,033
"1529";126,746867568185;"126.746867568185";"V1";23,677;"23.677";1;-1,033
"1530";89,5922844585983;"89.5922844585983";"V1";23,677;"23.677";1;-1,033
"1531";71,5338374026894;"71.5338374026894";"V1";23,677;"23.677";1;-0,993000000000002
"1532";37,0086530957063;"37.0086530957063";"V1";23,677;"23.677";1;-0,963000000000001
"1533";2,51205177274082;"2.51205177274082";"V1";23,677;"23.677";1;-0,963000000000001
"1534";39,985009717646;"39.985009717646";"V1";23,677;"23.677";1;-0,963000000000001
"1535";76,3756443055834;"76.3756443055834";"V1";23,677;"23.677";1;-0,902999999999999
"1536";94,4910792217166;"94.4910792217166";"V1";23,677;"23.677";1;-0,812999999999999
"1537";117,121342641127;"117.121342641127";"V1";23,677;"23.677";1;-0,702999999999999
"1538";146,683061918539;"146.683061918539";"V1";23,677;"23.677";1;-0,552999999999997
"1539";183,513397172552;"183.513397172552";"V1";23,581;"23.581";1;-0,489000000000001
"1540";NA;NA;NA;NA;NA;NA;NA
"1541";NA;NA;NA;NA;NA;NA;NA
"1542";NA;NA;NA;NA;NA;NA;NA
"1543";NA;NA;NA;NA;NA;NA;NA
"1544";166,322621686185;"166.322621686185";"V1";23,484;"23.484";1;0,00400000000000134
"1545";131,437859230738;"131.437859230738";"V1";23,484;"23.484";1;0,0940000000000012
"1546";96,6425063365893;"96.6425063365893";"V1";23,484;"23.484";1;0,164000000000001
"1547";68,8076471656725;"68.8076471656725";"V1";23,484;"23.484";1;0,234000000000002
"1548";55,6607768202683;"55.6607768202683";"V1";23,484;"23.484";1;0,274000000000001
"1549";75,2419177525124;"75.2419177525124";"V1";23,484;"23.484";1;0,364000000000001
"1550";96,7379523308893;"96.7379523308893";"V1";23,484;"23.484";1;0,384
"1551";120,211736584667;"120.211736584667";"V1";23,484;"23.484";1;0,384
"1552";148,778397016204;"148.778397016204";"V1";23,484;"23.484";1;0,444000000000006
"1553";183,498725227268;"183.498725227268";"V1";23,484;"23.484";1;0,444000000000003
"1554";NA;NA;NA;NA;NA;NA;NA
"1555";NA;NA;NA;NA;NA;NA;NA
"1556";NA;NA;NA;NA;NA;NA;NA
"1557";NA;NA;NA;NA;NA;NA;NA
"1558";NA;NA;NA;NA;NA;NA;NA
"1559";NA;NA;NA;NA;NA;NA;NA
"1560";NA;NA;NA;NA;NA;NA;NA
"1561";NA;NA;NA;NA;NA;NA;NA
"1562";NA;NA;NA;NA;NA;NA;NA
"1563";NA;NA;NA;NA;NA;NA;NA
"1564";NA;NA;NA;NA;NA;NA;NA
"1565";NA;NA;NA;NA;NA;NA;NA
"1566";NA;NA;NA;NA;NA;NA;NA
"1567";NA;NA;NA;NA;NA;NA;NA
"1568";NA;NA;NA;NA;NA;NA;NA
"1569";NA;NA;NA;NA;NA;NA;NA
"1570";NA;NA;NA;NA;NA;NA;NA
"1571";NA;NA;NA;NA;NA;NA;NA
"1572";NA;NA;NA;NA;NA;NA;NA
"1573";NA;NA;NA;NA;NA;NA;NA
"1574";NA;NA;NA;NA;NA;NA;NA
"1575";NA;NA;NA;NA;NA;NA;NA
"1576";NA;NA;NA;NA;NA;NA;NA
"1577";181,528248940978;"181.528248940978";"V1";24,255;"24.255";1;-0,455000000000002
"1578";153,744771121865;"153.744771121865";"V1";24,255;"24.255";1;-0,485000000000003
"1579";133,37964451576;"133.37964451576";"V1";24,255;"24.255";1;-0,525000000000002
"1580";132,970769129732;"132.970769129732";"V1";24,255;"24.255";1;-0,525000000000002
"1581";123,980839085122;"123.980839085122";"V1";24,255;"24.255";1;-0,515000000000001
"1582";108,037980903801;"108.037980903801";"V1";24,255;"24.255";1;-0,465
"1583";92,5249524523758;"92.5249524523758";"V1";24,255;"24.255";1;-0,475000000000001
"1584";87,6457616411821;"87.6457616411821";"V1";24,255;"24.255";1;-0,475000000000001
"1585";65,4908076288867;"65.4908076288867";"V1";24,255;"24.255";1;-0,525000000000002
"1586";27,047060278045;"27.047060278045";"V1";24,255;"24.255";1;-0,515000000000001
"1587";34,1012453302855;"34.1012453302855";"V1";24,255;"24.255";1;-0,455000000000002
"1588";86,5278252409225;"86.5278252409225";"V1";24,255;"24.255";1;-0,395
"1589";135,696689219164;"135.696689219164";"V1";24,255;"24.255";1;-0,285
"1590";162,302068471933;"162.302068471933";"V1";24,255;"24.255";1;-0,255000000000003
"1591";165,233178319203;"165.233178319203";"V1";24,255;"24.255";1;-0,255000000000003
"1592";164,679228359214;"164.679228359214";"V1";24,255;"24.255";1;-0,255000000000003
"1593";163,817933583339;"163.817933583339";"V1";24,255;"24.255";1;-0,255000000000003
"1594";162,800684367831;"162.800684367831";"V1";24,255;"24.255";1;-0,255000000000006
"1595";164,621702496537;"164.621702496537";"V1";24,255;"24.255";1;-0,305
"1596";164,679228359214;"164.679228359214";"V1";24,255;"24.255";1;-0,324999999999999
"1597";165,197638213979;"165.197638213979";"V1";24,255;"24.255";1;-0,324999999999999
"1598";165,601683489094;"165.601683489094";"V1";24,255;"24.255";1;-0,325000000000003
"1599";166,1801509138;"166.1801509138";"V1";24,158;"24.158";1;-0,482000000000003
"1600";166,101709189985;"166.101709189985";"V1";24,158;"24.158";1;-0,481999999999999
"1601";165,858744381956;"165.858744381956";"V1";24,158;"24.158";1;-0,481999999999999
"1602";166,218401054142;"166.218401054142";"V1";24,158;"24.158";1;-0,481999999999999
"1603";177,794990873367;"177.794990873367";"V1";24,158;"24.158";1;-0,541999999999994
"1604";189,913391420353;"189.913391420353";"V1";24,158;"24.158";1;-0,552
"1605";NA;NA;NA;NA;NA;NA;NA
"1606";NA;NA;NA;NA;NA;NA;NA
"1607";NA;NA;NA;NA;NA;NA;NA
"1608";NA;NA;NA;NA;NA;NA;NA
"1609";NA;NA;NA;NA;NA;NA;NA
"1610";NA;NA;NA;NA;NA;NA;NA
"1611";NA;NA;NA;NA;NA;NA;NA
"1612";NA;NA;NA;NA;NA;NA;NA
"1613";194,955104409627;"194.955104409627";"V1";26,585;"26.585";1;1,655
"1614";154,436327734496;"154.436327734496";"V1";26,585;"26.585";1;1,605
"1615";118,660612610044;"118.660612610044";"V1";26,585;"26.585";1;1,575
"1616";105,360651619857;"105.360651619857";"V1";26,585;"26.585";1;1,535
"1617";62,9089714983043;"62.9089714983043";"V1";26,585;"26.585";1;1,525
"1618";21,4231140493503;"21.4231140493503";"V1";26,585;"26.585";1;1,535
"1619";7,90158938441201;"7.90158938441201";"V1";26,585;"26.585";1;1,535
"1620";43,4229661201408;"43.4229661201408";"V1";26,585;"26.585";1;1,575
"1621";72,1587291624229;"72.1587291624229";"V1";26,585;"26.585";1;1,625
"1622";109,912502084951;"109.912502084951";"V1";26,585;"26.585";1;1,675
"1623";138,852348439176;"138.852348439176";"V1";26,585;"26.585";1;1,735
"1624";173,208269661972;"173.208269661972";"V1";26,585;"26.585";1;1,765
"1625";NA;NA;NA;NA;NA;NA;NA
"1626";NA;NA;NA;NA;NA;NA;NA
"1627";NA;NA;NA;NA;NA;NA;NA
"1628";NA;NA;NA;NA;NA;NA;NA
"1629";NA;NA;NA;NA;NA;NA;NA
"1630";NA;NA;NA;NA;NA;NA;NA
"1631";NA;NA;NA;NA;NA;NA;NA
"1632";NA;NA;NA;NA;NA;NA;NA
"1633";NA;NA;NA;NA;NA;NA;NA
"1634";NA;NA;NA;NA;NA;NA;NA
"1635";NA;NA;NA;NA;NA;NA;NA
"1636";NA;NA;NA;NA;NA;NA;NA
"1637";NA;NA;NA;NA;NA;NA;NA
"1638";NA;NA;NA;NA;NA;NA;NA
"1639";NA;NA;NA;NA;NA;NA;NA
"1640";NA;NA;NA;NA;NA;NA;NA
"1641";NA;NA;NA;NA;NA;NA;NA
"1642";NA;NA;NA;NA;NA;NA;NA
"1643";NA;NA;NA;NA;NA;NA;NA
"1644";189,775952990691;"189.775952990691";"V1";25,805;"25.805";1;1,695
"1645";170,632275705645;"170.632275705645";"V1";25,805;"25.805";1;1,725
"1646";153,48047653186;"153.48047653186";"V1";25,805;"25.805";1;1,765
"1647";114,781024742474;"114.781024742474";"V1";25,805;"25.805";1;1,845
"1648";80,1353835278128;"80.1353835278128";"V1";25,805;"25.805";1;1,955
"1649";125,26661138972;"185.554026894801, 64.9791958846399";"Log_41,Log_83";25,4530436093975;"24.448, 25.805";2;1,72304360939753
"1650";111,289351240511;"143.086319968393, 79.4923825126282";"Log_41,Log_83";25,3203572113269;"24.448, 25.805";2;1,67035721132693
"1651";107,794159710727;"111.774905585384, 103.81341383607";"Log_41,Log_83";25,1515564231235;"24.448, 25.805";2;1,5115564231235
"1652";111,53316480797;"88.1119387467531, 134.954390869186";"Log_41,Log_83";24,98401949288;"24.448, 25.805";2;1,34401949288002
"1653";120,918818624019;"76.46129590149, 165.376341346547";"Log_41,Log_83";24,8770398290317;"24.448, 25.805";2;1,23703982903168
"1654";83,3644502608884;"83.3644502608884";"V1";24,448;"24.448";1;0,768000000000001
"1655";102,845426074414;"102.845426074414";"V1";24,448;"24.448";1;0,718
"1656";126,77713256894;"126.77713256894";"V1";24,448;"24.448";1;0,638000000000002
"1657";137,801254249114;"137.801254249114";"V1";24,448;"24.448";1;0,588000000000001
"1658";139,376416619909;"139.376416619909";"V1";24,448;"24.448";1;0,538
"1659";156,597703323783;"156.597703323783";"V1";24,158;"24.158";1;0,207999999999998
"1660";188,994893980223;"188.994893980223";"V1";24,158;"24.158";1;0,168000000000003
"1661";NA;NA;NA;NA;NA;NA;NA
"1662";NA;NA;NA;NA;NA;NA;NA
"1663";NA;NA;NA;NA;NA;NA;NA
"1664";NA;NA;NA;NA;NA;NA;NA
"1665";NA;NA;NA;NA;NA;NA;NA
"1666";NA;NA;NA;NA;NA;NA;NA
"1667";NA;NA;NA;NA;NA;NA;NA
"1668";NA;NA;NA;NA;NA;NA;NA
"1669";NA;NA;NA;NA;NA;NA;NA
"1670";NA;NA;NA;NA;NA;NA;NA
"1671";NA;NA;NA;NA;NA;NA;NA
